objID,specObjID,z,u_mag,g_mag,r_mag,i_mag,z_mag,w1mpro,w2mpro,w3mpro,w4mpro,o3_hB,n2_hA,s2_hA,o1_hA,o3_o2,ne3_o2,is_AGN,which_AGN,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,w1-w2,w1-w3,w1-w4,w2-w3,w2-w4,w3-w4,ra,dec,neighbor_id,angular_sep,num_neighbors
1237679322324009317,8.148192E+18,0.9514984,20.6017,20.44506,20.29113,20.35232,20.273,15.889,14.934,11.994,9.215,,,,,,,True,8,0.15664,0.31057,0.24938,0.3287,0.15393,0.09274,0.17206,-0.06119,0.01813,0.07932,0.955,3.895,6.674,2.94,5.719,2.779,33.9849972847916,-5.00918511698493,[],[],0
1237679322324009457,8.148189E+18,2.171808,22.4378,21.81035,21.80239,21.486,21.18725,,,,,,,,,,,True,8,0.62745,0.63541,0.9518,1.25055,0.00796,0.32435,0.6231,0.31639,0.61514,0.29875,,,,,,,33.9666174741473,-5.20427800439797,[],[],0
1237679322324074648,8.147148E+18,0.4800994,21.84543,20.82972,19.67495,19.05062,18.48664,15.018,14.864,11.762,8.758,,,,,,,True,8,1.01571,2.17048,2.79481,3.35879,1.15477,1.7791,2.34308,0.62433,1.18831,0.56398,0.154,3.256,6.26,3.102,6.106,3.004,34.0757728613608,-5.10259714932077,[],[],0
1237679322324074844,8.148181E+18,0.6264371,21.59007,21.16607,20.91757,20.54701,20.87085,16.791,16.257,13.022,8.68,,,,,,,True,8,0.424,0.6725,1.04306,0.71922,0.2485,0.61906,0.29522,0.37056,0.04672,-0.32384,0.534,3.769,8.111,3.235,7.577,4.342,34.1501162750742,-5.02807209404909,[],[],0
1237679322324075005,8.148181E+18,2.19065,22.08391,21.47324,21.37646,21.28889,20.96649,,,,,,,,,,,True,8,0.61067,0.70745,0.79502,1.11742,0.09678,0.18435,0.50675,0.08757,0.40997,0.3224,,,,,,,34.1090822706238,-5.16569584558018,[],[],0
1237679322324075055,8.148182E+18,1.77483,22.11886,22.28429,21.98341,21.63126,21.14909,17.407,17.266,12.79,8.956,,,,,,,True,8,-0.16543,0.13545,0.4876,0.96977,0.30088,0.65303,1.1352,0.35215,0.83432,0.48217,0.141,4.617,8.451,4.476,8.31,3.834,34.1273838913051,-5.0680335209587,[],[],0
1237679322324140429,8.148168E+18,2.797616,23.3151,21.76898,21.74924,21.71866,21.83377,,,,,,,,,,,True,8,1.54612,1.56586,1.59644,1.48133,0.01974,0.05032,-0.06479,0.03058,-0.08453,-0.11511,,,,,,,34.2300912835551,-5.19632296708153,[],[],0
1237679322324205619,8.148159E+18,1.406947,23.46714,21.78045,21.20604,20.70662,22.80102,,,,,,,,,,,True,8,1.68669,2.2611,2.76052,0.66612,0.57441,1.07383,-1.02057,0.49942,-1.59498,-2.0944,,,,,,,34.4887620186773,-5.13572338460903,[],[],0
1237679322324205786,9.148065E+18,0.8726152,22.27615,21.92047,21.55062,21.07071,20.7224,16.54,16.906,12.641,8.676,,,,,,,True,8,0.35568,0.72553,1.20544,1.55375,0.36985,0.84976,1.19807,0.47991,0.82822,0.34831,-0.366,3.899,7.864,4.265,8.23,3.965,34.4627867172547,-5.05083015434447,[],[],0
1237679322324205916,8.147129E+18,1.09007,21.50585,21.27324,20.90302,21.01822,20.92083,16.237,15.608,12.39,9.257,,,,,,,True,8,0.23261,0.60283,0.48763,0.58502,0.37022,0.25502,0.35241,-0.1152,-0.01781,0.09739,0.629,3.847,6.98,3.218,6.351,3.133,34.4853635777459,-5.1144112890355,[],[],0
1237679322324205919,8.147131E+18,1.087012,20.98802,20.58562,20.40076,20.41586,20.14721,16.086,14.747,12.389,8.957,,,,,,,True,8,0.4024,0.58726,0.57216,0.84081,0.18486,0.16976,0.43841,-0.0151,0.25355,0.26865,1.339,3.697,7.129,2.358,5.79,3.432,34.4884860333332,-5.03788961467819,[],[],0
1237679322324206028,8.14714E+18,0.5534333,21.64209,21.24737,20.20649,19.64707,19.4135,16.22,15.718,12.79,9.389,-inf,0.4697468731644575,-inf,0.4651160548611212,,inf,True,8,0.39472,1.4356,1.99502,2.22859,1.04088,1.6003,1.83387,0.55942,0.79299,0.23357,0.502,3.43,6.831,2.928,6.329,3.401,34.3938426364567,-5.00830091385545,[],[],0
1237679322324206209,8.14713E+18,1.394904,22.7674,22.61527,21.8458,21.85531,22.50412,,,,,,,,,,,True,8,0.15213,0.9216,0.91209,0.26328,0.76947,0.75996,0.11115,-0.00951,-0.65832,-0.64881,,,,,,,34.4979259054361,-4.99726776964851,[],[],0
1237679322324206444,8.14714E+18,-0.001483648,21.98209,22.3201,21.28935,20.57992,20.47538,16.277,15.628,12.559,9.158,,,,,,,True,8,-0.33801,0.69274,1.40217,1.50671,1.03075,1.74018,1.84472,0.70943,0.81397,0.10454,0.649,3.718,7.119,3.069,6.47,3.401,34.4286066440126,-4.98783097457466,[],[],0
